siteID,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
NH02,NN4825SW,"1994-06-07 12:30","1994-06-14 13:15",199406,4.190,33.600," ",.050," ",.013," ",.016," ",.058," ",.320," ",2.050," ",.100," ",2.680,0,-9,3049.500,45.210,45.210,"w ","            ",1994-11-14
NH02,NN5210SW,"1994-06-14 13:15","1994-06-21 12:30",199406,4.240,32.100," ",.190," ",.036," ",.055," ",.090," ",.380," ",2.280," ",.150," ",2.580,0,-9,508.700,7.370,7.370,"w ","            ",1994-11-29
NH02,NN5029SW,"1994-06-21 12:30","1994-06-28 11:45",199406,4.200,34.000," ",.080," ",.027," ",.023," ",.164," ",.350," ",1.890," ",.300," ",2.950,0,-9,2157.900,30.480,30.480,"w ","            ",1994-11-14
NH02,NN5253SW,"1994-06-28 11:45","1994-07-05 12:35",199407,3.990,50.400," ",.170," ",.034," ",.024," ",.100," ",.190," ",3.400," ",.190," ",3.720,0,-9,408.800,5.080,5.080,"w ","            ",1994-11-29
NH02,NN5519SW,"1994-07-05 12:35","1994-07-12 13:20",199407,4.310,25.000," ",.040," ",.007," ",.009," ",.025," ",.250," ",1.270," ",.060," ",2.160,0,-9,2548.200,37.590,37.590,"w ","            ",1994-11-29
NH02,NN5657SW,"1994-07-12 13:20","1994-07-19 12:25",199407,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1715.700,24.640,24.640,"  ","c           ",1994-11-29
NH02,NN5858SW,"1994-07-19 12:25","1994-07-26 13:00",199407,4.380,19.700," ",.030," ",.009,<,.003," ",.069,<,.020," ",1.230," ",.120," ",1.250,0,-9,1353.300,-9.990,19.933,"w ","            ",1994-11-29
NH02,NN6094SW,"1994-07-26 13:00","1994-08-02 12:25",199407,4.130,37.300," ",.030,<,.003," ",.011," ",.048," ",.290," ",1.680," ",.110," ",3.020,0,-9,2471.400,35.560,35.560,"w ","            ",1994-11-29
NH02,NN6261SW,"1994-08-02 12:25","1994-08-09 12:25",199408,3.930,60.400," ",.080," ",.010," ",.019," ",.016," ",.540," ",1.760," ",.090," ",6.300,0,-9,384.600,5.080,5.080,"w ","            ",1995-01-12
NH02,NN6484SW,"1994-08-09 12:25","1994-08-16 12:30",199408,4.200,34.500," ",.070," ",.009," ",.012," ",.024," ",.530," ",1.660," ",.070," ",3.500,0,-9,509.300,6.860,6.860,"w ","            ",1995-01-12
NH02,NN6715SW,"1994-08-16 12:30","1994-08-23 12:55",199408,4.560,13.800," ",.020,<,.003," ",.006," ",.015," ",.110," ",.570," ",.050," ",1.220,0,-9,4239.800,63.250,63.250,"w ","            ",1995-01-12
NH02,NN7033SW,"1994-08-23 12:55","1994-08-30 12:50",199408,4.210,30.700," ",.160," ",.022," ",.054," ",.022," ",.030," ",2.390," ",.080," ",1.870,0,-9,111.900,1.520,1.520,"w ","            ",1995-01-18
NH02,NN7200SW,"1994-08-30 12:50","1994-09-06 12:30",199409,4.290,25.500," ",.040," ",.006," ",.013," ",.011," ",.130," ",1.270," ",.060," ",2.080,0,-9,1265.600,19.050,19.050,"w ","            ",1995-01-18
NH02,NN7360SW,"1994-09-06 12:30","1994-09-13 14:40",199409,4.470,19.400," ",.080," ",.011," ",.007," ",.017," ",.370," ",.990," ",.040," ",2.070,0,-9,973.500,14.730,14.730,"w ","            ",1995-01-18
NH02,NN7561SW,"1994-09-13 14:40","1994-09-20 13:20",199409,4.550,14.900," ",.070," ",.032," ",.016," ",.088," ",.200," ",1.060," ",.050," ",1.140,0,-9,186.800,22.860,22.860,"w ","            ",1995-01-18
NH02,NN8091SW,"1994-09-20 13:20","1994-09-27 12:50",199409,5.190,2.900,<,.010,<,.003,<,.003," ",.014,<,.020," ",.170,<,.030," ",.120,0,-9,2753.100,41.910,41.910,"w ","            ",1995-02-21
NH02,NN8080SW,"1994-09-27 12:50","1994-10-04 12:55",199409,4.240,28.200," ",.030," ",.004," ",.012," ",.018," ",.160," ",2.100," ",.080," ",1.760,0,-9,1538.300,23.370,23.370,"w ","            ",1995-02-21
NH02,NN8163SW,"1994-10-04 12:55","1994-10-11 12:50",199410,4.500,16.200," ",.030," ",.006," ",.043," ",.046," ",.100," ",1.070," ",.080," ",1.110,0,-9,421.800,6.100,6.100,"w ","            ",1995-02-21
NH02,NN8552SW,"1994-10-11 12:50","1994-10-18 12:30",199410,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",1995-04-19
NH02,NN8569SW,"1994-10-18 12:30","1994-10-25 13:00",199410,3.840,72.100," ",.050," ",.008," ",.013," ",.078," ",.410," ",6.480," ",.250," ",3.650,0,-9,930.300,14.220,14.220,"w ","            ",1995-04-19
NH02,NN8869SW,"1994-10-25 13:00","1994-11-01 19:35",199410,4.220,31.800," ",.080," ",.018," ",.007," ",.095," ",.300," ",2.200," ",.160," ",2.170,0,-9,623.800,10.160,10.160,"w ","            ",1995-04-19
NH02,NN9078SW,"1994-11-01 19:35","1994-11-08 14:10",199411,4.420,18.800," ",.020," ",.004," ",.014," ",.064," ",.170," ",1.460," ",.110," ",1.190,0,-9,1053.800,17.020,17.020,"w ","            ",1995-04-19
NH02,NN9251SW,"1994-11-08 14:10","1994-11-15 14:40",199411,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000,<,-9.000,0,-9,.000,.000,.000,"d ","            ",1995-04-19
NH02,NN9443SW,"1994-11-15 14:40","1994-11-22 15:45",199411,4.620,13.200," ",.020," ",.037," ",.014," ",.317," ",.050," ",.660," ",.580," ",.890,0,-9,1299.700,19.810,19.810,"w ","            ",1995-05-09
NH02,NN9795SW,"1994-11-22 15:45","1994-11-29 13:35",199411,4.950,5.600," ",.050," ",.007," ",.007," ",.029," ",.040," ",.480," ",.060," ",.290,0,-9,1747.600,27.430,27.430,"w ","            ",1995-05-09
NH02,NN9918SW,"1994-11-29 13:35","1994-12-06 13:40",199412,4.530,14.000," ",.010,<,.003," ",.005," ",.026," ",.070," ",1.020," ",.060," ",.800,0,-9,2174.400,32.260,32.260,"w ","            ",1995-05-09
NH02,NO0087SW,"1994-12-06 13:40","1994-12-13 14:40",199412,4.720,9.200," ",.020," ",.005,<,.003," ",.052," ",.060," ",.910," ",.090," ",.420,0,-9,721.300,13.720,13.720,"w ","            ",1995-05-09
NH02,NO0353SW,"1994-12-13 14:40","1994-12-20 14:10",199412,4.300,23.200,<,.010," ",.016," ",.009," ",.145," ",.080," ",1.430," ",.270," ",1.590,0,-9,713.100,15.240,15.240,"w ","            ",1995-06-02
NH02,NO0610SW,"1994-12-20 14:10","1994-12-27 14:00",199412,5.260,3.400,<,.010," ",.003," ",.004," ",.017," ",.030," ",.200," ",.040," ",.110,0,-9,545.900,7.870,7.870,"w ","            ",1995-06-02
NH02,NO0794SW,"1994-12-27 14:00","1995-01-03 13:40",199412,4.200,29.400," ",.020," ",.010," ",.007," ",.027," ",.120," ",3.660," ",.060," ",.890,0,-9,527.100,11.430,11.430,"w ","            ",1995-06-02
NH02,NO0978SW,"1995-01-03 13:40","1995-01-10 14:30",199501,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,5.800,9.910,9.910,"  ","v           ",1995-06-02
NH02,NO1165SW,"1995-01-10 14:30","1995-01-17 13:30",199501,4.370,21.600," ",.020," ",.033," ",.016," ",.299," ",.100," ",1.670," ",.550," ",1.180,0,-9,2679.000,42.930,42.930,"w ","            ",1995-06-02
NH02,NO1344SW,"1995-01-17 13:30","1995-01-24 13:55",199501,4.630,11.500,<,.010," ",.017," ",.006," ",.141," ",.040," ",.970," ",.260," ",.490,0,-9,1830.800,31.500,31.500,"w ","            ",1995-07-11
NH02,NO1581SW,"1995-01-24 13:55","1995-01-31 13:45",199501,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-7.000,.127,"t ","            ",1995-07-11
NH02,NO1853SW,"1995-01-31 13:45","1995-02-07 13:35",199502,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,818.300,16.000,16.000,"  ","u           ",1995-07-11
NH02,NO1977SW,"1995-02-07 13:35","1995-02-14 13:50",199502,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,209.800,4.060,4.060,"  ","c           ",1995-07-11
NH02,NO2263SW,"1995-02-14 13:50","1995-02-21 13:40",199502,4.550,13.200," ",.030," ",.007,<,.003," ",.065," ",.050," ",1.210," ",.130," ",.630,0,-9,527.000,7.370,7.370,"w ","            ",1995-10-18
NH02,NO2506SW,"1995-02-21 13:40","1995-02-28 18:40",199502,4.100,37.700," ",.070," ",.010," ",.023," ",.115," ",.590," ",4.890," ",.210," ",1.100,0,-9,865.500,40.390,40.390,"w ","            ",1995-10-18
NH02,NO2756SW,"1995-02-28 18:40","1995-03-07 13:50",199503,-9.000,-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,380.300,5.840,5.840,"  ","u           ",1995-10-18
NH02,NO2889SW,"1995-03-07 13:50","1995-03-14 13:40",199503,4.710,10.100," ",.020," ",.012," ",.009," ",.099," ",.040," ",.800," ",.140," ",.510,0,-9,2242.600,35.310,35.310,"w ","            ",1995-10-18
NH02,NO3063SW,"1995-03-14 13:40","1995-03-21 13:30",199503,3.830,84.900," ",.260," ",.053," ",.043," ",.238," ",1.290," ",7.160," ",.430," ",6.560,0,-9,358.900,6.600,6.600,"w ","            ",1995-10-18
NH02,NO3365SW,"1995-03-21 13:30","1995-03-28 14:00",199503,4.490,18.700," ",.060," ",.021," ",.011," ",.146," ",.190," ",1.190," ",.230," ",1.210,0,-9,892.200,13.460,13.460,"w ","            ",1995-10-18
NH02,NO3534SW,"1995-03-28 14:00","1995-04-04 18:15",199503,4.180,37.100," ",.060," ",.019," ",.008," ",.085," ",.340," ",4.100," ",.170," ",1.520,0,-9,987.800,15.490,15.490,"w ","            ",1995-10-18
NH02,NO3640SW,"1995-04-04 18:15","1995-04-11 13:05",199504,4.230,34.600," ",.060," ",.010," ",.008," ",.058," ",.570," ",2.030," ",.100," ",3.310,0,-9,314.500,7.620,7.620,"w ","            ",1995-10-18
NH02,NO3869SW,"1995-04-11 13:05","1995-04-18 12:05",199504,4.480,19.700," ",.140," ",.023," ",.014," ",.154," ",.170," ",1.540," ",.270," ",1.320,0,-9,570.400,8.890,8.890,"w ","            ",1995-10-18
NH02,NO4145SW,"1995-04-18 12:05","1995-04-25 12:30",199504,4.270,27.700," ",.090," ",.014," ",.017," ",.080," ",.290," ",1.990," ",.130," ",2.100,0,-9,1285.200,19.810,19.810,"w ","            ",1995-10-18
NH02,NO4329SW,"1995-04-25 12:30","1995-05-02 13:00",199504,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,577.700,8.640,8.640,"  ","c           ",1995-10-18
NH02,NO4526SW,"1995-05-02 13:00","1995-05-09 12:25",199505,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-7.000,.127,"t ","            ",1995-10-18
NH02,NO4747SW,"1995-05-09 12:25","1995-05-16 12:50",199505,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2322.700,34.800,34.800,"  ","u           ",1995-10-18
NH02,NO4969SW,"1995-05-16 12:50","1995-05-23 12:10",199505,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,757.900,9.650,9.650,"  ","c           ",1996-01-12
NH02,NO5104SW,"1995-05-23 12:10","1995-05-30 14:00",199505,4.540,15.300," ",.080," ",.013," ",.018," ",.038," ",.150," ",.950," ",.070," ",1.210,0,-9,1842.000,26.920,26.920,"w ","            ",1996-01-12
NH02,NO5375SW,"1995-05-30 14:00","1995-06-06 12:55",199506,4.420,18.600," ",.030," ",.007," ",.012," ",.046," ",.160," ",1.260," ",.060," ",1.310,0,-9,544.400,7.870,7.870,"w ","            ",1996-01-12
NH02,NO5642SW,"1995-06-06 12:55","1995-06-13 13:25",199506,4.210,30.300," ",.070," ",.010," ",.026," ",.051," ",.460," ",2.080," ",.100," ",2.630,0,-9,1280.300,18.030,18.030,"w ","            ",1996-01-12
NH02,NO5714SW,"1995-06-13 13:25","1995-06-20 13:35",199506,5.280,3.100," ",.020,<,.003," ",.003," ",.011," ",.040," ",.110,<,.030," ",.120,0,-9,675.800,10.160,10.160,"w ","            ",1996-01-12
NH02,NO5929SW,"1995-06-20 13:35","1995-06-27 14:25",199506,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2.400,-7.000,.127,"t ","            ",1996-01-12
NH02,NO6078SW,"1995-06-27 14:25","1995-07-04 12:30",199506,4.340,24.700," ",.050," ",.017," ",.022," ",.208," ",.360," ",1.500," ",.220," ",1.920,0,-9,40.500,.760,.760,wa,"            ",1996-01-12
NH02,NO6420SW,"1995-07-04 12:30","1995-07-11 12:35",199507,4.240,31.000," ",.090," ",.020," ",.066," ",.069," ",.310," ",2.070," ",.100," ",2.220,0,-9,1443.000,-9.990,21.254,"w ","            ",1996-01-12
NH02,NO6699SW,"1995-07-11 12:35","1995-07-18 12:40",199507,4.390,21.900," ",.050," ",.009," ",.014," ",.091," ",.340," ",1.330," ",.090," ",1.650,0,-9,4830.500,73.660,73.660,"w ","            ",1996-01-12
NH02,NO7039SW,"1995-07-18 12:40","1995-07-25 12:15",199507,4.150,37.200," ",.120," ",.028," ",.016," ",.040," ",.340," ",2.160," ",.080," ",3.270,0,-9,281.300,4.830,4.830,"w ","            ",1996-01-12
NH02,NO7071SW,"1995-07-25 12:15","1995-08-01 13:20",199507,4.130,37.400," ",.050," ",.009," ",.022," ",.027," ",.310," ",1.770," ",.070," ",3.130,0,-9,3628.800,55.880,55.880,"w ","            ",1996-01-12
NH02,NO7245SW,"1995-08-01 13:20","1995-08-08 12:35",199508,4.480,17.200," ",.020," ",.005," ",.006," ",.030," ",.180," ",.790," ",.050," ",1.420,0,-9,6024.600,90.170,90.170,"w ","            ",1996-01-12
NH02,NO7471SW,"1995-08-08 12:35","1995-08-15 13:00",199508,4.280,25.600," ",.040," ",.013," ",.005," ",.056," ",.240," ",1.270," ",.090," ",2.230,0,-9,1706.900,24.380,24.380,"w ","            ",1996-01-12
NH02,NO7637SW,"1995-08-15 13:00","1995-08-22 13:35",199508,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,9.500,.000,.000,"d ","            ",1996-02-07
NH02,NO7883SW,"1995-08-22 13:35","1995-08-29 13:15",199508,4.460,22.200," ",.330," ",.058," ",.018," ",.044," ",.510," ",2.250," ",.100," ",2.200,0,-9,307.500,4.570,4.570,"w ","            ",1996-02-07
NH02,NO8037SW,"1995-08-29 13:15","1995-09-05 13:00",199509,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,9.000,-7.000,.127,"t ","            ",1996-02-07
NH02,NO8283SW,"1995-09-05 13:00","1995-09-12 12:45",199509,3.870,68.400," ",.130," ",.019," ",.010," ",.020," ",.590," ",3.060," ",.120," ",6.470,0,-9,1154.000,17.530,17.530,"w ","            ",1996-02-07
NH02,NO8501SW,"1995-09-12 12:45","1995-09-19 12:55",199509,4.350,23.500," ",.110," ",.032," ",.013," ",.192," ",.400," ",1.230," ",.330," ",2.090,0,-9,1013.700,15.240,15.240,"w ","            ",1996-03-04
NH02,NO8669SW,"1995-09-19 12:55","1995-09-26 13:10",199509,4.330,23.900," ",.010," ",.013," ",.006," ",.160," ",.320," ",1.620," ",.190," ",1.710,0,-9,2428.700,36.320,36.320,"w ","            ",1996-03-04
NH02,NO8903SW,"1995-09-26 13:10","1995-10-03 11:10",199509,3.950,54.300," ",.100," ",.023," ",.033," ",.153," ",.400," ",4.430," ",.220," ",3.600,0,-9,119.200,1.780,1.780,"w ","            ",1996-03-04
NH02,NO9120SW,"1995-10-03 11:10","1995-10-10 12:35",199510,4.650,11.400," ",.030," ",.004," ",.003," ",.046," ",.090," ",.600," ",.050," ",.840,0,-9,3502.700,52.070,52.070,"w ","            ",1996-03-04
NH02,NO9391SW,"1995-10-10 12:35","1995-10-17 12:45",199510,4.480,18.800," ",.070," ",.022," ",.013," ",.172," ",.290," ",1.130," ",.210," ",1.590,0,-9,1577.600,23.620,23.620,"w ","            ",1996-03-22
NH02,NO9625SW,"1995-10-17 12:45","1995-10-24 13:10",199510,5.460,3.900," ",.020," ",.023," ",.015," ",.223,<,.020," ",.040," ",.390," ",.120,0,-9,5418.100,77.980,77.980,"w ","            ",1996-03-22
NH02,NO9747SW,"1995-10-24 13:10","1995-10-31 13:35",199510,4.650,12.600," ",.030," ",.011," ",.009," ",.107," ",.110," ",.800," ",.160," ",.870,0,-9,4092.500,-9.990,60.281,"w ","            ",1996-03-22
NH02,NO9887SW,"1995-10-31 13:35","1995-11-07 14:10",199511,4.470,16.600," ",.010," ",.003," ",.005," ",.023," ",.090," ",1.280," ",.040," ",.960,0,-9,1679.400,26.920,26.920,"w ","            ",1996-03-22
NH02,NP0294SW,"1995-11-07 14:10","1995-11-14 13:35",199511,4.740,11.600," ",.020," ",.046," ",.018," ",.419," ",.110," ",.720," ",.690," ",.640,0,-9,3961.900,59.940,59.940,"w ","            ",1996-03-22
NH02,NP0290SW,"1995-11-14 13:35","1995-11-21 14:30",199511,4.620,11.600," ",.010," ",.013," ",.005," ",.077," ",.050," ",.920," ",.140," ",.550,0,-9,2501.300,38.860,38.860,"w ","            ",1996-03-22
NH02,NP0541SW,"1995-11-21 14:30","1995-11-28 13:35",199511,3.980,63.800," ",.710," ",.084," ",.065," ",.374," ",.980," ",8.000," ",.610," ",3.980,0,-9,224.500,3.810,3.810,"w ","            ",1996-04-18
NH02,NP0746SW,"1995-11-28 13:35","1995-12-05 15:00",199512,4.350,27.000," ",.110," ",.016," ",.025," ",.126," ",.540," ",2.450," ",.180," ",2.040,0,-9,696.200,23.110,23.110,"w ","            ",1996-04-18
NH02,NP1032SW,"1995-12-05 15:00","1995-12-12 14:20",199512,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1518.100,23.620,23.620,"  ","u           ",1996-04-18
NH02,NP1111SW,"1995-12-12 14:20","1995-12-19 14:00",199512,-9.000,-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1807.700,27.430,27.430,"  ","u           ",1996-04-18
NH02,NP1284SW,"1995-12-19 14:00","1995-12-26 14:10",199512,4.780,8.900," ",.010," ",.003," ",.004," ",.043,<,.020," ",.930," ",.070," ",.240,0,-9,397.400,11.180,11.180,"w ","            ",1996-04-18
NH02,NP1389SW,"1995-12-26 14:10","1996-01-02 14:05",199512,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,15.700,.760,.760,"  ","v           ",1996-04-18
NH02,NP1662SW,"1996-01-02 14:05","1996-01-09 14:00",199601,4.930,5.600," ",.010," ",.003,<,.003," ",.029,<,.020," ",.560," ",.050," ",.150,0,-9,756.600,12.950,12.950,"w ","            ",1996-05-28
NH02,NP1864SW,"1996-01-09 14:00","1996-01-16 13:35",199601,4.850,6.800,<,.010," ",.003,<,.003," ",.030,<,.020," ",.640," ",.070," ",.220,0,-9,1028.700,17.530,17.530,"w ","            ",1996-05-28
NH02,NP2005SW,"1996-01-16 13:35","1996-01-23 13:40",199601,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,0,-9,.000,61.720,61.720,"  ","v           ",1996-05-28
NH02,NP2198SW,"1996-01-23 13:40","1996-01-30 14:00",199601,4.530,17.300," ",.040," ",.061," ",.019," ",.532," ",.070," ",1.110," ",.940," ",.980,0,-9,6349.600,97.540,97.540,"w ","            ",1996-05-28
NH02,NP2415SW,"1996-01-30 14:00","1996-02-06 14:00",199602,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,5.700,.000,.000,"d ","            ",1996-06-12
NH02,NP2741SW,"1996-02-06 14:00","1996-02-13 14:00",199602,4.180,42.100," ",.080," ",.013," ",.067," ",.296," ",1.240," ",4.000," ",.560," ",3.440,0,-9,48.700,20.320,20.320,"w ","            ",1996-06-12
NH02,NP2756SW,"1996-02-13 14:00","1996-02-20 13:10",199602,4.570,16.300," ",.060," ",.046," ",.014," ",.446," ",.070," ",1.690," ",.590," ",.650,0,-9,475.100,11.940,11.940,"w ","            ",1996-06-12
NH02,NP2997SW,"1996-02-20 13:10","1996-02-27 13:40",199602,4.490,17.800," ",.050," ",.042," ",.015," ",.393," ",.090," ",.950," ",.640," ",1.290,0,-9,3687.000,57.660,57.660,"w ","            ",1996-06-12
NH02,NP3160SW,"1996-02-27 13:40","1996-03-05 13:45",199603,4.640,15.200," ",.420," ",.030," ",.011," ",.063," ",.040," ",2.110," ",.090," ",.880,0,-9,776.800,13.970,13.970,"w ","            ",1996-06-12
NH02,NP3408SW,"1996-03-05 13:45","1996-03-12 12:10",199603,4.440,15.100," ",.030," ",.008,<,.003," ",.062," ",.040," ",1.740," ",.110," ",.320,0,-9,1400.600,25.150,25.150,"w ","            ",1996-09-22
NH02,NP3586SW,"1996-03-12 12:10","1996-03-19 14:15",199603,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,15.000,-7.000,.127,"t ","            ",1996-09-22
NH02,NP3754SW,"1996-03-19 14:15","1996-03-26 14:15",199603,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,566.100,9.400,9.400,"  ","c           ",1996-09-22
NH02,NP4003SW,"1996-03-26 14:15","1996-04-02 13:45",199603,4.320,23.800," ",.080," ",.011," ",.006," ",.132," ",.270," ",2.660," ",.150," ",1.070,0,-9,382.700,6.100,6.100,"w ","            ",1996-09-22
NH02,NP4184SW,"1996-04-02 13:45","1996-04-09 12:30",199604,4.850,9.000," ",.040," ",.035," ",.012," ",.338," ",.040," ",.380," ",.590," ",.570,0,-9,353.600,7.370,7.370,"w ","            ",1996-09-22
NH02,NP4444SW,"1996-04-09 12:30","1996-04-16 17:50",199604,4.800,8.600," ",.020," ",.004,<,.003," ",.048,<,.020," ",.510," ",.070," ",.540,0,-9,4425.400,67.310,67.310,"w ","            ",1996-09-22
NH02,NP4595SW,"1996-04-16 17:50","1996-04-23 12:20",199604,4.610,13.200," ",.080," ",.016," ",.011," ",.095," ",.150," ",1.110," ",.110," ",.990,0,-9,3050.600,45.720,45.720,"w ","            ",1996-09-22
NH02,NP4794SW,"1996-04-23 12:20","1996-04-30 11:40",199604,4.280,30.200," ",.130," ",.034," ",.025," ",.190," ",.350," ",2.520," ",.280," ",2.200,0,-9,3174.700,45.210,45.210,"w ","            ",1996-09-22
NH02,NP5016SW,"1996-04-30 11:40","1996-05-07 13:00",199605,4.580,14.400," ",.030," ",.016," ",.010," ",.137," ",.140," ",1.000," ",.230," ",.990,0,-9,3582.500,54.360,54.360,"w ","            ",1996-09-22
NH02,NP5248SW,"1996-05-07 13:00","1996-05-14 13:10",199605,4.650,11.400," ",.010," ",.003," ",.004," ",.017," ",.030," ",.790," ",.040," ",.630,0,-9,4209.200,63.500,63.500,"w ","            ",1996-10-22
NH02,NP5440SW,"1996-05-14 13:10","1996-05-21 13:00",199605,4.110,42.000," ",.260," ",.040," ",.045," ",.101," ",.500," ",3.320," ",.150," ",3.420,0,-9,1512.300,22.100,22.100,"w ","            ",1996-10-22
NH02,NP5580SW,"1996-05-21 13:00","1996-05-28 13:00",199605,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,15.400,-7.000,.127,"t ","            ",1996-10-22
NH02,NP5793SW,"1996-05-28 13:00","1996-06-04 16:10",199605,5.040,5.600," ",.030," ",.015," ",.013," ",.123,<,.020," ",.260," ",.190," ",.320,0,-9,1857.900,26.670,26.670,"w ","            ",1996-10-22
NH02,NP6005SW,"1996-06-04 16:10","1996-06-11 13:20",199606,4.250,27.700," ",.090," ",.020," ",.015," ",.106," ",.320," ",1.610," ",.180," ",2.260,0,-9,3257.100,46.740,46.740,"w ","            ",1996-10-22
